37.0747493, 37.2767741
37.0741654, 37.2769448
37.0741535, 37.2770899
37.0746882, 37.2771629 
37.0746547, 37.2773159
37.0745891, 37.2771974
37.0751096, 37.2771003
37.0751249, 37.2769989
37.0741654, 37.2769448
37.0741535, 37.2770899
37.0746882, 37.2771629
37.0746547, 37.2773159
37.0745891, 37.2771974
37.0751096, 37.2771003
37.0751249, 37.2769989
37.0745434, 37.2767790
37.0745434, 37.2767790
