37.0747101, 37.2767559
37.074169, 37.276989
37.074166, 37.277120
37.074764, 37.277206
37.074657, 37.277330
37.074592, 37.277182
37.075112, 37.277115
37.075123, 37.276970
37.075123, 37.276970
37.074169, 37.276989
37.074160, 37.277112
37.074753, 37.277166
37.074682, 37.277340
37.074583, 37.277163
37.075125, 37.277134
37.075129, 37.276959
37.0745558, 37.276755
37.0745558, 37.276755
