40.995992, 29.060553,10
40.995992, 29.060553,10
40.995699, 29.061084,10
40.996270, 29.061113,10
40.996187, 29.061338,10
40.996055, 29.061228,10
40.996451, 29.060775,10
40.996421, 29.060594,10
40.995692, 29.060996,10
40.995739, 29.061163,10
40.996249, 29.061155,10
40.996186, 29.061340,10
40.996089, 29.061237,10
40.996451, 29.060751,10
40.996416, 29.060612,10
40.995992, 29.060553,10
40.995992, 29.060553,0
